,Open,Open,Open,Open,Open,High,High,High,High,High,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,41.9544009527617,75.73249816894531,53.693795145502435,166.0972006455986,336.29998779296875,42.19271350692094,76.69000244140625,53.84258179537037,167.3313743076991,338.82000732421875,41.734968490365986,75.20549774169922,53.271315472185165,164.99240684945886,331.1000061035156,41.96147918701172,76.39199829101562,53.51365661621094,165.5796356201172,334.5199890136719,83018000,104550000,31126000,20969600,11221100
2018-04-19,40.99881148181222,77.16100311279297,53.19666733724467,165.4203811245704,332.8800048828125,41.383412454519046,78.4260025024414,54.614388733366575,167.54039451796274,335.30999755859375,40.739267750801744,76.9530029296875,53.19666733724467,164.4250719539205,326.7699890136719,40.772300720214844,77.84549713134766,54.21330642700195,167.3114776611328,332.70001220703125,139235200,130474000,39884000,22235000,8438800
2018-04-20,40.25320959774394,78.05999755859375,53.955541805060236,167.00291131053618,332.2200012207031,40.39949794773722,78.05999755859375,54.47704677228794,167.63990854270122,336.510009765625,39.03334074261936,75.80449676513672,53.34993574777169,165.0322034965275,326.0,39.101768493652344,76.37449645996094,53.60969543457031,165.5,327.7699890136719,261964400,110832000,42434000,19119400,9158700
2018-04-23,39.3636671753041,77.33450317382812,53.891346349102676,166.48534201507033,329.1499938964844,39.38490188041015,77.4000015258789,54.14115529006075,167.65979935461058,331.2200012207031,38.717160772932665,75.17050170898438,53.08022565108493,164.31556048035281,317.0799865722656,38.98850631713867,75.89299774169922,53.435028076171875,165.06204223632812,318.69000244140625,146062000,89308000,69590000,23088100,8968000
2018-04-24,39.08997221962099,76.79000091552734,52.70800742696987,164.65398267559019,319.2200012207031,39.24570062610285,76.9749984741211,52.97124856200971,165.3208531598246,320.25,38.039991782566865,72.42250061035156,50.40203452233825,157.44795426840437,302.30999755859375,38.44582748413086,73.00450134277344,50.88870620727539,158.94091796875,307.0199890136719,134768000,149894000,128220000,35079900,13893200
2018-04-25,38.37032465079393,72.9000015258789,51.242509464589226,159.38880404141128,306.3699951171875,39.03098772633848,73.49949645996094,51.557007744486,160.30448662182448,309.9800109863281,38.32077699031446,70.7509994506836,50.60853942949854,155.45733600127687,292.6199951171875,38.61335372924805,73.00849914550781,50.90612030029297,158.94091796875,305.760009765625,113528400,131746000,57860000,41083600,14919700
2018-04-26,38.72424436108592,74.25050354003906,51.41518510279543,172.40743987273618,310.0,39.104125295229466,76.47100067138672,52.350714809511025,175.44313560101187,316.6300048828125,38.5472812600934,73.92500305175781,50.779723011127885,169.99879372411402,305.5799865722656,38.747840881347656,75.89800262451172,51.91728591918945,173.34303283691406,313.9800109863281,111852000,176022000,50926000,77556900,9266700
2018-04-27,38.695925587649484,81.70050048828125,52.02825642530371,175.98060772560146,316.25,38.77378977239509,81.90499877929688,52.33478956580274,176.26925588286448,317.45001220703125,37.90077265907979,78.36949920654297,51.13502781373858,171.79036472455897,306.5,38.299530029296875,78.63099670410156,51.32710647583008,172.7757110595703,311.760009765625,142623200,261064000,40746000,29804700,7074400
2018-04-30,38.254690367833994,79.125,51.47489968691257,172.97475757377174,311.07000732421875,39.46511508100824,79.80000305175781,51.67145826384048,174.89571198711423,317.8800048828125,38.18626264467423,78.0469970703125,50.67273507211443,170.9045280611784,310.1199951171875,38.99321365356445,78.30650329589844,50.686668395996094,171.1931610107422,312.4599914550781,169709600,109282000,34492000,20750500,6088800
2018-05-01,39.26456858467441,78.16100311279297,50.57320741959387,171.19317323219084,310.3599853515625,39.922869650255635,79.25,51.83865692173659,173.20370196094183,313.4800109863281,38.99558485030573,77.60900115966797,50.29006102437191,169.43147179011453,306.69000244140625,39.89927673339844,79.11299896240234,51.78989028930664,173.04444885253906,313.29998779296875,214277600,91442000,35326000,26025900,6036600
2018-05-02,41.34565412103842,79.04900360107422,51.45400309991715,173.43260974766798,311.6499938964844,41.94025109400596,79.42500305175781,51.95062931718003,177.24464540275068,317.1000061035156,41.008246234203796,78.31800079345703,50.914582213126046,173.38284125549177,310.3999938964844,41.66183090209961,78.48400115966797,51.05839538574219,175.24407958984375,313.3599853515625,266157600,87206000,34698000,30424500,5697100
2018-05-03,41.49902240977298,78.00050354003906,51.024555197797376,174.30848325651598,312.5899963378906,41.88126150350442,78.73999786376953,51.28928836088491,175.29382952147006,312.5899963378906,41.15925272631259,77.3010025024414,50.15471332302845,171.312593219372,305.7300109863281,41.73733139038086,78.60399627685547,51.070831298828125,173.2036895751953,311.69000244140625,136272800,85038000,39282000,24026100,6135800
2018-05-04,42.058222675018506,78.12249755859375,50.73792155674995,172.26810002578856,308.7099914550781,43.473927225089255,79.24500274658203,52.34374661881551,176.14979942232154,320.9800109863281,42.03934618231215,78.1094970703125,50.66029358066641,172.2481895914646,307.6700134277344,43.37482833862305,79.04750061035156,52.29995346069336,175.7815399169922,320.0899963378906,224805200,68872000,36892000,17677800,8209500
2018-05-07,43.6933646473452,79.46700286865234,52.44376520980169,176.5180755692929,321.989990234375,44.28088339823529,80.34750366210938,52.996622020121045,178.65798406679605,329.0199890136719,43.591907537929,79.3915023803711,52.26362669999862,176.33891203332433,319.3399963378906,43.68864822387695,80.00700378417969,52.72093963623047,177.13516235351562,326.260009765625,169805600,76038000,34400000,18697200,7117800
2018-05-08,43.648536242023305,79.75,52.97771043299646,177.41384845562752,325.8999938964844,43.93875469435481,79.84400177001953,53.00806761343429,178.20013596837327,327.3500061035156,43.337079483171394,79.12550354003906,52.33180029479377,176.27919668028616,323.04998779296875,43.898643493652344,79.61949920654297,52.67764663696289,178.08070373535156,326.8900146484375,113611200,61358000,26030000,15577200,4735700
2018-05-09,44.016613620728904,80.0,52.95184251095296,178.8271969902126,328.7900085449219,44.21716960025953,80.4000015258789,54.43972795914026,182.15152597752035,331.95001220703125,43.70279868770983,79.5999984741211,52.852813399228125,177.9413724352183,327.510009765625,44.207733154296875,80.4000015258789,54.18842697143555,181.8031768798828,330.29998779296875,92844800,72746000,47160000,23282800,5633400
2018-05-10,44.29740016909847,80.42400360107422,54.48949418328271,182.290842874864,331.5,44.91794826437476,80.77999877929688,55.20656691585923,185.25687472076808,332.05999755859375,44.27616186292336,80.1719970703125,54.43376087969979,181.6438980798747,327.3399963378906,44.840084075927734,80.4540023803711,55.010501861572266,184.65968322753906,329.6000061035156,111957200,56350000,36414000,21071400,5302300
2018-05-11,44.88271711722677,80.54949951171875,54.758702189712736,183.98287805406383,329.6499938964844,45.01772578201182,80.55500030517578,55.186656471739354,187.43660156153595,331.260009765625,44.39951946149734,79.89450073242188,54.59996099952718,183.31600764725192,324.8699951171875,44.66954040527344,80.14550018310547,54.906494140625,186.1128387451172,326.4599914550781,104848800,45278000,30504000,21207800,4589700
2018-05-14,44.76902314765949,80.19999694824219,55.01547714064006,186.829468564791,327.25,44.892191678357705,80.55899810791016,55.641485884610894,186.9787588474921,330.5,44.496634888479285,80.00250244140625,54.97716239408842,185.32654217861597,327.0400085449219,44.56532287597656,80.0770034790039,55.066734313964844,185.7644805908203,328.5299987792969,83115200,50190000,39338000,15646700,4089800
2018-05-15,44.240821499029245,79.38999938964844,54.584040585389445,184.01273866987916,325.94000244140625,44.309513095307935,79.38999938964844,54.69451249170123,184.42080383066104,326.94000244140625,43.842897435560666,78.26100158691406,53.682349432568984,182.34061159900764,322.42999267578125,44.1602897644043,78.80599975585938,53.98540115356445,183.4553680419922,326.1300048828125,94780800,101550000,35738000,15429400,4746100
2018-05-16,44.072653447390536,78.875,53.99634792174644,182.8382764924171,326.2799987792969,44.63875013515984,79.72149658203125,54.4586381660327,183.45537845449775,329.7200012207031,44.05607147062038,78.83350372314453,53.824170755143065,181.8031617229063,325.1400146484375,44.572425842285156,79.36399841308594,53.94658279418945,182.3406219482422,328.19000244140625,76732400,51412000,25628000,16975500,3671700
2018-05-17,44.5297972341273,79.02799987792969,53.81571397441745,181.82305934320297,327.5299987792969,44.74534126899987,79.7020034790039,54.290441721020834,183.19659076296196,330.45001220703125,44.14134595601487,78.6500015258789,53.564910327096015,181.3652256614244,323.1700134277344,44.29056930541992,79.08799743652344,53.80575942993164,182.8979949951172,325.2200012207031,69176000,42952000,25738000,14840700,4935700
2018-05-18,44.33794367673192,79.06649780273438,53.04638677248913,182.62927221021758,324.8999938964844,44.484796116644205,79.17949676513672,53.43104903124097,183.32598554271354,326.4200134277344,44.08687197718902,78.6050033569336,52.98070272765385,181.75339534238745,322.79998779296875,44.1295051574707,78.71849822998047,53.22751998901367,181.82305908203125,324.17999267578125,73190800,52852000,35482000,13130500,3577700
2018-05-21,44.529795015175026,79.25,53.693292468486106,182.90796421962406,327.1099853515625,44.83060900411695,79.60250091552734,54.404890462276796,184.43078598309745,331.8800048828125,44.27161781574119,78.75,53.643531140947125,182.2709669799176,325.45001220703125,44.44215774536133,79.27300262451172,53.94260025024414,183.6245880126953,331.82000732421875,73603200,58504000,25180000,13532900,6657300
2018-05-22,44.61981135273688,79.49449920654297,54.230725467889755,184.0625094198818,334.04998779296875,44.73824168025624,79.49449920654297,54.33024812581274,184.5502163591203,336.6300048828125,44.24083285899225,78.76249694824219,53.357895736480884,182.569545730569,331.1499938964844,44.330841064453125,79.06999969482422,53.50967025756836,182.9378204345703,331.6199951171875,60962800,42312000,22226000,12731400,5964400
2018-05-23,44.138974209238135,78.55249786376953,53.245439003168144,181.64390067238278,329.0400085449219,44.64822305301992,80.09300231933594,54.14115818726055,186.03321720479394,345.0,43.99922370858867,78.31700134277344,53.09416181667492,181.32539448819193,328.0899963378906,44.61506271362305,80.09300231933594,54.039642333984375,186.02325439453125,344.7200012207031,80233600,67238000,23740000,16628100,10049100
2018-05-24,44.71217891364964,79.90149688720703,54.08641267469601,185.00806224602204,344.3399963378906,44.728757277167134,80.41200256347656,54.09735811647094,185.92374480485222,354.0,44.105816322837065,79.41899871826172,53.35988667217764,184.162043427549,341.1199951171875,44.56532287597656,80.15350341796875,54.01425552368164,185.0578155517578,349.2900085449219,92936000,68600000,20604000,12354700,14758600
2018-05-25,44.584272631883046,80.1500015258789,54.06899624657445,185.14741267018488,349.8999938964844,44.92061427210001,80.70600128173828,54.219278724632744,185.45595607728876,354.3599853515625,44.44689304122437,80.02249908447266,53.8724376689544,183.5847700119975,348.8299865722656,44.66717529296875,80.50749969482422,53.946083068847656,184.0525665283203,351.2900085449219,69844000,53968000,22224000,10965100,7817400
2018-05-29,44.43504822982948,80.0354995727539,53.544007997633116,183.47527155915992,351.5,44.707436463261075,81.0895004272461,53.8097396535144,185.93368619365566,356.1000061035156,44.26213739651162,80.00749969482422,52.90108188694753,182.84823716812474,346.7099914550781,44.506103515625,80.64350128173828,53.14939498901367,184.86871337890625,349.7300109863281,90056400,76930000,36076000,16398900,9717900
2018-05-30,44.463478952873494,80.90499877929688,53.41860902215624,185.66495344614316,352.3699951171875,44.529799641927085,81.30000305175781,53.692799387745666,187.11811141932597,354.0,44.24082937639082,80.64649963378906,53.07375733805349,184.38101138526667,349.260009765625,44.41136932373047,81.24449920654297,53.61716079711914,186.78965759277344,353.5400085449219,74762000,58148000,28686000,13736900,5685500
